user_id,book_id,rating
27058,270,5
25752,22,5
10050,9380,4
25467,3536,5
30980,2702,5
10489,335,3
14957,829,2
14469,2676,4
17106,2,4
36920,2962,3
31397,957,4
50638,149,5
9828,193,4
8903,185,3
2257,60,2
4475,6505,4
10862,49,2
30994,20,4
46253,818,4
25204,231,5
28401,163,5
48899,910,5
536,374,4
8695,306,4
30521,1440,4
48117,3348,5
47974,7984,3
14268,1018,4
30526,7085,5
15239,195,4
25097,1602,5
38772,5378,5
51297,518,3
42264,2434,5
38735,8808,5
40586,501,4
15036,3,5
44959,3453,3
10090,462,3
17272,5461,4
21094,144,4
4071,209,3
16160,4477,4
28965,7863,4
3423,624,4
43379,1076,4
26658,140,4
10270,725,5
13969,246,5
37501,394,5
31973,240,4
42944,237,4
50859,4908,3
16719,657,3
37955,129,4
5186,4481,4
27474,2509,3
35592,18,4
37443,419,3
1969,3699,4
29162,296,3
3093,2,4
29788,96,4
14912,343,3
30100,600,4
46803,30,3
2698,1304,4
24712,534,5
5709,6615,3
39964,8240,5
26720,2100,3
25555,355,5
31125,494,3
37515,5503,4
8214,1602,5
27879,5798,4
4807,49,5
7103,7168,3
167,868,5
3242,372,5
9232,219,5
32035,888,5
8688,781,2
50773,6397,3
16552,498,2
1577,258,5
49966,6504,3
39866,4114,3
36357,43,5
1378,33,4
33175,235,4
5818,7796,1
27189,577,4
27634,4925,3
6142,546,3
22780,1346,3
4920,42,4
23091,2911,5
25331,399,4
30476,316,5
6944,1,4
45483,2322,3
21764,1099,4
23612,31,4
2940,106,3
11865,569,5
41130,125,4
15569,6541,5
38071,757,5
29547,818,1
33587,1186,3
21146,191,5
30514,967,5
47192,8187,5
17544,2631,5
45825,584,3
9567,249,4
6329,6552,4
47421,3947,5
43085,493,5
34953,317,1
2289,1202,5
43659,923,5
36933,6333,4
43856,46,2
25096,123,5
50609,51,2
21745,20,2
29535,472,5
21623,475,5
13404,2314,5
80,162,5
4400,5296,4
12728,118,4
15207,87,5
22102,1236,1
35499,1320,4
1195,401,3
32241,2381,4
21625,125,4
9696,748,4
27238,5160,4
38410,9,4
47129,2767,4
29778,1560,5
37315,936,4
25823,515,4
37230,2331,5
53325,6044,5
6541,4791,3
3182,1,2
23423,337,4
21280,2502,4
13768,694,3
50086,726,4
31366,264,5
45245,3422,4
39063,3679,5
31031,2043,4
25631,391,4
50534,2107,5
33288,132,4
12540,688,4
15815,89,5
8858,23,4
5704,98,4
23148,887,4
43901,124,5
8669,1061,3
39203,2081,5
37855,3464,5
35488,113,5
20589,4722,4
50831,2105,4
5671,1005,3
40370,8382,3
38781,2059,2
20783,5229,5
52967,1045,3
42594,213,1
1358,780,5
4049,79,4
25625,1302,3
37260,4836,4
28503,4238,4
11605,2964,3
21773,62,5
12248,26,4
48828,568,5
4061,85,5
20946,5970,5
5991,107,2
16845,32,5
47283,223,1
14698,6470,4
11735,400,3
5875,308,5
22494,217,4
20245,8,5
13210,315,4
31568,1103,5
9291,4909,3
4041,228,4
3846,55,4
24688,3112,5
16867,4128,5
5865,3909,4
20887,256,4
47481,24,5
35839,1876,3
14027,176,4
16641,814,5
11615,2624,3
45196,216,4
18028,3424,5
8538,4800,4
14141,58,4
2521,468,5
44904,632,5
16385,208,4
33872,1758,4
17070,3087,4
3193,1659,3
52996,312,4
13885,55,3
10259,1198,4
35123,162,5
7942,2294,4
43272,184,1
31017,253,5
49586,169,1
34953,64,4
50571,142,5
6294,4797,3
2081,289,5
47781,2245,5
18714,506,4
46113,3704,5
16573,601,4
14402,212,2
43044,44,5
47295,5506,5
51601,1807,4
38684,5042,5
13500,2423,5
25876,1435,4
22202,1469,5
20159,645,2
7790,9911,5
2128,781,3
23607,9,2
143,7296,4
17600,8693,3
9785,83,4
43518,2721,5
23204,5054,5
2082,16,4
48671,1643,5
47201,322,5
50163,5939,4
7889,1900,4
21210,3659,4
36418,6458,4
39424,846,4
24087,708,2
31741,363,1
9102,1405,3
41922,206,5
40088,9435,5
34671,1253,4
10624,13,5
35516,5667,4
8882,979,4
29014,2406,3
17114,2057,3
45431,44,4
47537,5473,2
1250,19,5
10452,2451,5
51310,168,5
8016,43,3
12664,621,5
7195,781,3
41347,825,5
27965,5815,5
34960,1927,3
44331,8947,1
22482,1282,4
40503,27,5
19546,1292,3
4895,470,3
26862,4,5
40277,29,4
30394,5705,5
14341,119,4
29777,586,4
1688,146,3
6370,1064,5
8956,1774,3
30415,1823,5
48955,1468,5
9918,100,4
53276,166,1
8541,192,5
6684,94,4
1530,518,3
24454,4,4
2867,4563,3
16476,1150,4
27668,4551,3
51930,847,5
17419,3,2
44188,2683,4
21797,231,5
16405,130,4
49365,4283,3
272,1136,5
51877,2141,5
11471,899,3
26825,4982,5
30953,7,5
10489,1068,4
838,151,4
5233,804,4
7678,7838,4
48019,821,4
16932,2355,5
2874,1253,4
51348,9400,4
36545,24,5
9298,848,5
9438,804,4
49528,286,4
35316,468,5
4925,166,3
376,113,3
10078,195,4
15764,4268,3
25678,501,4
656,100,4
5362,592,5
29695,1602,5
36217,7249,5
39856,6566,3
23471,2427,5
11599,3568,4
26824,953,4
27771,87,4
11619,1870,4
18266,93,5
25656,3692,3
50510,1578,5
10932,8415,4
10235,3062,3
10975,78,4
36126,3905,2
635,9516,5
21366,2045,4
39906,3109,3
21244,184,5
36264,492,4
41996,110,5
30350,771,3
46500,77,4
13582,1044,5
28496,676,4
4844,2287,5
40106,2978,5
17399,176,2
29980,393,5
14202,25,5
7953,912,3
32202,1160,4
9206,1,3
18711,1052,4
25847,1098,5
24272,626,5
48473,7838,4
30689,111,5
37741,522,5
9015,350,4
29176,951,4
15983,1,4
4105,5826,4
9149,43,5
20053,7429,4
39073,252,4
29850,60,4
8423,33,4
45032,612,5
30791,1028,3
24,741,3
33089,6752,2
49446,255,5
44396,1289,4
52673,979,3
25206,4767,5
23253,139,3
20549,2400,3
36835,362,5
26818,1292,5
31816,1505,5
4854,903,3
27861,141,5
45650,1559,4
45767,10,5
47546,40,3
18029,2069,4
50103,569,3
4307,65,5
6774,1547,1
879,646,3
3204,485,3
34911,1031,3
28890,714,5
2482,510,4
21006,1045,3
13510,5369,5
46728,7787,4
27104,1587,4
8859,572,4
40844,273,5
50364,1924,5
10220,181,2
35992,350,4
31509,5591,4
34109,2,4
35018,3264,3
19813,96,2
15589,13,3
50916,1676,5
27430,544,4
2329,344,4
48021,21,5
28736,62,5
9940,1032,2
27412,227,4
42122,429,3
40645,596,3
37001,144,3
17856,9538,3
2731,3601,4
38213,92,5
34302,1084,4
17833,730,2
40119,133,1
40598,121,5
39938,1098,2
41014,2892,5
46178,914,4
15941,3599,3
26262,57,5
18864,303,4
45882,488,5
7151,389,4
26416,1863,5
14714,116,4
39631,3280,5
38121,3910,2
38244,5417,4
53083,4377,4
12550,117,2
19227,232,5
15367,3,3
38623,3039,3
1746,24,5
21285,306,3
40963,77,4
19113,177,5
17151,113,3
32865,7976,5
35215,831,5
45651,1737,4
9460,5134,4
16881,5056,3
50242,801,5
36299,5170,4
18587,160,4
40510,125,4
37253,7079,5
3474,1639,5
17159,8414,5
4739,1426,3
18826,300,4
12156,54,4
50205,4084,3
8018,7171,3
8933,597,2
4962,104,4
17072,17,4
6173,23,5
15569,986,5
24559,446,4
25496,995,4
33589,3875,4
46267,484,3
38528,1930,3
10233,496,4
46819,21,5
50824,8145,3
9019,1250,3
3281,1688,4
25037,1627,4
49046,3797,5
30512,5217,4
24972,48,5
8085,1084,4
47814,4691,5
33862,25,5
7072,1502,3
34575,4266,3
38603,4,5
16695,3586,5
50413,67,2
10419,521,5
47106,116,3
34058,248,5
50686,433,5
23312,155,5
50186,223,3
8330,1281,4
11995,3727,4
23119,588,3
12381,451,3
27784,5982,3
52634,2587,2
24176,1202,5
32089,2096,3
2940,2071,3
26802,5043,4
41011,267,5
32644,5802,4
19977,11,3
13882,1375,4
41776,7179,2
9604,213,4
42902,2458,3
25441,794,3
12416,4789,2
47768,2785,2
25605,1476,4
6718,60,4
51483,458,5
44026,182,3
12251,415,1
11232,170,4
1810,722,5
3345,65,3
42988,154,5
25211,477,5
36566,8,4
44766,118,5
18670,5510,5
22265,9244,3
31499,328,3
30170,248,5
41801,121,3
48989,1538,4
3955,494,5
22763,134,4
53164,149,4
13463,4684,4
14858,281,3
49264,3357,4
43279,4058,3
51205,5298,4
21570,9153,5
19436,4732,4
11877,1196,5
15022,1320,4
16794,1971,3
42688,1069,4
28389,647,2
37650,1656,5
771,4354,3
44588,1141,4
18115,38,5
8608,185,3
28046,23,5
23550,71,4
12713,58,5
20469,400,2
495,10,4
15970,1379,3
25089,4978,3
6987,7898,4
34001,2,5
2786,9482,4
19867,122,3
3858,368,5
32531,1777,5
15688,80,5
12507,5279,4
6014,6226,5
43609,2541,4
1370,3535,3
7054,28,4
40288,7,5
14490,359,4
8171,2392,5
52279,59,4
4906,17,2
18481,791,4
34778,8204,4
37845,9526,4
22016,4425,4
10961,560,4
21858,296,5
29603,244,4
42980,770,5
52806,1399,5
11931,2,5
21025,52,3
21802,8463,4
16341,6587,3
24755,2242,3
50969,374,5
33165,308,3
20787,264,2
39069,113,1
8143,118,4
14724,48,4
24856,4489,4
47924,206,3
50209,408,5
946,5625,3
36081,110,5
10277,1403,4
23858,9989,4
8614,1137,4
49414,1326,1
21700,41,5
3812,751,3
12878,853,5
47516,3975,5
39627,490,3
37911,1666,5
32902,4892,3
34729,6778,3
8152,573,3
51053,778,1
35977,1561,4
5059,1185,3
43273,171,4
12085,419,3
27560,2242,3
7952,811,3
11801,875,3
51593,650,4
35747,1433,3
6862,21,4
39587,253,5
51492,725,4
17572,37,3
3912,27,4
19148,33,5
30244,45,5
40850,86,4
14080,1308,5
17243,13,3
34745,205,4
22448,2567,4
15835,7974,5
1207,1786,5
27511,165,4
27046,1047,5
12316,476,3
738,365,4
50139,23,5
223,1506,2
25597,373,3
34657,530,4
34105,6325,4
15356,999,3
35731,852,3
13847,4113,3
22126,425,4
47416,1182,4
45234,887,4
25554,466,4
29470,194,5
1181,4004,3
30902,706,4
47031,41,3
5186,1630,4
51080,2410,3
37165,576,3
49422,6430,3
42813,213,5
14066,785,4
792,1497,4
4183,620,3
28025,1147,4
19941,871,5
42315,15,2
38463,45,3
11661,8464,4
1477,689,3
24795,116,4
11062,369,3
38922,1149,4
7862,1042,4
28391,4403,5
50227,3365,4
16869,7388,3
1586,256,4
21092,8833,5
39917,691,5
45695,1837,4
8753,5403,5
1955,409,5
29545,407,3
10113,2,4
36359,6080,4
8167,2571,4
19843,178,4
52764,7452,4
53024,2801,4
28590,189,2
33422,1303,2
17714,4526,3
35477,66,4
1298,5125,4
8120,105,5
32895,6542,4
2788,3381,5
3569,332,5
1144,278,4
7529,8336,2
41263,2031,3
11398,116,4
25065,20,5
44543,28,5
42719,7385,4
47138,5003,3
16044,38,4
35082,2128,5
45684,3646,4
21414,9,5
48811,8508,4
39319,1210,5
39331,438,4
11572,9,2
52226,252,3
46864,1988,3
6721,409,3
25091,13,5
39353,1201,4
42306,223,4
48846,2603,4
25673,41,4
26732,5400,3
37442,447,3
15202,9024,5
8130,519,3
39047,1131,3
39546,63,4
18536,1200,4
17333,65,4
32507,6416,5
20326,2556,5
26565,50,4
51741,3227,4
30501,1752,5
16529,2117,4
48285,20,4
20431,1120,4
50188,2701,4
52265,97,5
36463,2003,3
40496,80,4
43124,835,4
44574,518,3
40940,22,3
36133,397,3
37659,1386,5
41929,26,3
9443,3268,2
23750,16,3
16629,3944,3
19028,2751,3
4852,6299,3
13390,72,4
20211,4,5
10682,8098,3
30246,4,4
19942,2075,3
38463,1076,2
44709,9438,2
13999,1028,3
32718,603,3
14025,2383,5
725,1502,4
27151,686,4
24402,40,4
7255,4,5
22107,4337,4
50438,381,4
11986,49,4
28818,1,5
43465,1193,4
23177,87,3
31420,73,3
7715,2214,3
51489,4358,5
4770,7034,3
30087,6177,4
25245,732,4
51777,2325,5
16858,495,4
40435,5431,3
32756,1284,2
12009,1296,4
894,190,5
3537,8779,4
27075,2373,3
51938,1782,2
1565,115,3
41550,7806,5
51218,232,5
25290,1046,4
710,21,3
5078,1113,4
6899,795,4
12500,4879,5
51053,975,2
44658,2542,3
11467,5546,5
49970,352,3
17603,799,3
4688,2516,4
51579,155,5
16706,7511,4
19747,9173,3
34229,642,4
25531,196,4
36786,2438,5
9323,30,4
41420,1065,5
48350,38,4
26586,5,5
46791,2518,5
759,463,4
33634,1,5
23676,608,3
53127,7004,5
31728,40,3
21876,14,4
46907,174,2
814,531,4
18734,4634,2
52383,1191,5
18605,4254,4
24398,47,4
49978,3501,5
17801,32,5
4146,360,2
45770,602,4
24085,8775,4
85,306,3
50597,352,3
52772,15,4
12633,3659,4
50062,1823,5
37211,506,3
39096,834,4
14341,5399,3
52423,546,5
28228,24,4
11869,5773,5
32241,2547,4
40020,29,4
38998,81,4
52968,282,5
14687,377,5
11733,3168,5
52527,6887,3
39287,153,4
49450,713,5
52411,99,5
21244,1167,3
18664,240,4
20603,1448,5
1599,1291,4
31996,773,4
41350,377,5
45745,4061,5
8796,9795,4
10394,66,1
16314,1474,4
6586,227,1
51455,173,4
35528,1857,2
23499,761,4
32518,727,5
29241,2647,5
13363,1221,3
21153,560,4
15294,3209,3
46468,186,5
21823,414,4
34198,4049,3
48951,855,4
7402,4948,4
38019,1275,5
766,272,4
31677,499,5
46568,105,3
35309,984,3
3070,1375,3
33533,4415,5
31847,1030,3
18928,6311,3
35440,277,2
50647,273,5
13927,369,4
30663,54,5
27303,5758,5
51168,3938,5
33295,2194,5
43100,699,2
31691,601,5
19505,288,5
13048,724,5
13694,116,4
20900,6684,2
30271,8221,5
46329,4737,3
33676,111,4
10125,168,5
32096,862,5
7846,802,2
4331,1708,2
34435,865,4
26178,157,4
24599,6152,5
48389,168,5
42073,61,3
51426,290,4
15744,3,5
40669,5800,4
6392,8791,4
13800,904,1
14313,522,1
30260,126,5
52446,342,3
52660,518,5
22159,287,4
9764,47,4
23073,3372,4
34755,44,4
43863,4584,3
21766,5972,2
17131,150,4
20295,4058,4
46693,5557,3
16647,4438,4
7403,286,5
26719,702,5
11205,1894,2
40637,3681,4
41596,7234,4
15055,70,5
7996,9241,4
19772,27,5
29387,100,3
11389,7093,2
51867,2629,5
36066,6395,1
7792,20,4
34438,83,4
12532,672,4
22399,1765,5
289,5203,5
30707,259,4
6744,483,5
4639,138,4
43722,5816,4
3452,17,4
22588,304,4
46107,13,5
18382,427,5
52578,1532,4
7287,9,3
4613,9,4
37413,3865,5
40473,43,5
7988,4,4
7872,6336,5
41603,738,5
43315,450,5
905,5282,3
9628,529,4
36440,2900,4
40745,915,5
9895,8195,4
44067,2801,5
45269,3037,3
13568,3089,3
44678,8834,5
49862,7510,5
1233,304,4
24393,2197,5
40312,7254,5
30834,2,5
28644,570,3
17782,397,4
23737,1142,3
1098,7914,4
341,292,4
26655,7204,4
6012,8880,4
23146,810,5
47838,800,5
14873,2403,3
23856,343,3
49689,354,4
24129,268,5
26102,459,5
6680,7901,4
30165,8252,1
32436,2879,3
50308,170,3
5988,6565,4
1346,515,4
49997,419,5
5180,199,4
47686,6329,5
13423,79,3
6398,2975,4
51887,628,5
39899,1402,5
37131,360,4
12917,322,4
41442,1017,3
45748,8257,5
15207,5758,5
48067,8007,2
51955,448,4
23224,9690,3
45351,2525,2
47067,710,4
9241,3101,4
35509,6019,4
18990,515,5
1169,57,4
43970,1528,5
30352,2040,5
12173,3238,4
10026,1595,4
29201,7422,4
37261,5,4
1509,396,2
6071,417,4
48438,97,4
8157,5,3
866,168,4
35764,67,4
25814,5165,4
48539,2333,4
9234,166,4
10133,418,4
47425,1059,3
12551,544,5
4089,338,4
44541,3870,4
20,791,4
11052,3608,4
43859,2826,4
23457,711,5
19729,8312,3
20109,2314,3
20324,2208,5
23198,1239,4
9200,828,4
37503,2917,3
34870,527,3
40670,55,4
50198,334,4
17495,1382,3
40832,69,4
29131,28,5
6046,9085,5
29741,274,4
12656,749,4
46513,69,4
14227,903,3
25762,1134,4
8986,6490,4
13165,2514,5
4829,2730,3
49129,8,4
49768,189,5
35873,5201,3
49816,3,1
17342,39,5
38322,120,4
52887,8199,1
42245,431,5
48592,247,4
41598,455,3
9233,2529,5
42076,1726,4
51635,805,5
34541,55,5
4097,474,3
1086,9088,3
28729,277,4
3189,2065,2
30115,310,4
26496,111,1
1337,1796,3
45655,55,5
25053,440,4
18870,123,5
20483,2525,3
40439,35,5
26083,1113,4
24429,1062,2
2018,6354,4
4365,559,5
45248,409,5
4471,582,3
32584,762,5
2786,354,4
32205,2173,3
52962,180,3
39317,558,4
50791,9975,5
31256,29,3
44372,7594,5
7484,161,5
46235,1841,5
36258,4267,5
36204,262,4
21963,8370,5
21670,659,4
14648,3273,3
52050,34,4
2511,41,4
42701,3,1
15247,65,5
31026,1669,4
5372,100,5
16203,601,4
49643,79,5
31984,1614,3
14151,6667,5
1303,1730,2
39241,4719,4
30574,3873,5
42426,341,3
3470,356,3
11571,485,4
22899,320,4
14954,1252,3
27719,808,4
7743,537,5
11469,6810,4
37802,478,3
7990,29,5
28114,7471,5
2662,3128,5
4963,8261,3
10465,549,5
652,256,4
9348,63,3
7967,25,4
20943,2475,3
29720,413,3
25825,1472,4
3887,219,5
49857,221,5
5411,686,4
5426,5948,2
52577,252,5
19781,18,5
31575,1654,4
4587,625,4
46733,28,4
21432,67,5
8330,349,4
45068,4838,3
3398,2674,4
21044,970,4
39534,806,5
18304,355,5
189,739,5
32731,4187,5
19019,117,5
9937,9761,4
11061,4862,5
3027,560,3
5698,49,3
33774,846,2
42817,1079,5
11801,1061,4
2998,3011,3
14825,947,1
27214,1322,4
26156,7098,4
39744,2495,5
25034,237,4
30601,2347,5
52353,12,2
44118,17,3
43219,404,5
24288,2673,3
29197,1181,5
47977,4938,5
25515,32,5
33745,130,5
9863,24,5
42240,6581,4
8399,53,2
15812,733,5
45121,45,5
9649,1156,3
31143,8963,3
2731,6074,2
53154,969,5
34056,2367,4
5261,2220,4
25467,4066,5
45386,2382,3
24308,853,5
49654,3760,4
10588,1040,5
1999,6625,3
39443,178,4
37164,9066,1
20144,2671,5
10423,7288,5
20143,6962,4
28557,141,5
18673,348,4
22287,33,4
48500,5271,4
5111,297,5
40597,3558,5
27124,437,2
34320,4466,5
24368,590,5
34197,8832,4
48898,470,4
19372,4270,3
46089,846,3
20857,33,5
35711,524,4
14835,345,4
4481,223,4
21351,1658,3
30624,606,5
49043,419,5
37051,49,4
35814,166,3
8679,30,5
52958,850,4
38930,3016,4
29072,1523,5
27855,64,1
27622,289,5
12428,4092,5
9020,181,4
14266,488,3
11663,422,4
5840,1039,1
39671,1200,4
16129,762,5
42821,399,5
51321,8491,5
20693,1088,2
40195,333,5
12891,781,5
39260,4440,5
48876,2307,4
13838,167,3
19148,167,5
38017,5601,3
1153,161,5
43413,47,5
39111,3296,3
16259,121,3
45433,8085,4
914,44,2
40992,148,5
26665,22,3
31211,151,3
3864,43,5
40032,578,5
36462,69,3
24855,1480,4
11898,2212,4
51767,282,5
8002,5881,4
46606,126,5
19049,972,4
17373,1,3
17021,476,3
19296,1892,4
15914,160,1
23784,474,4
10547,7765,3
41338,532,5
2152,1195,4
30123,650,5
39193,3340,3
50596,61,4
30273,84,5
38501,1280,4
29629,41,4
2005,3964,4
6825,4686,3
44231,856,2
19679,3742,3
33014,303,1
32860,1491,4
16907,1201,4
19980,1204,5
52187,595,4
29760,509,5
28209,1214,2
17087,1037,4
3714,4140,4
6277,262,3
52608,4477,3
24433,1666,3
21544,137,5
10137,1630,4
14169,3023,5
14924,2126,4
22797,70,5
24316,363,4
46426,87,4
50837,848,4
38766,332,5
10954,1076,3
29290,5,3
6689,3168,3
41032,25,4
11562,2412,3
13072,2646,4
13225,5210,4
27632,5195,4
1393,8452,4
38538,2143,3
35105,113,3
53236,128,5
18219,96,5
11682,581,5
8896,662,4
34251,330,5
16315,730,1
8710,85,4
17909,5547,5
37692,1782,5
41854,2167,4
43718,337,5
5733,273,4
5772,65,5
19588,1537,4
48807,392,4
20960,140,4
3805,64,4
338,301,5
53300,2016,3
32690,1075,5
4212,936,4
27538,718,5
3177,816,3
12295,507,2
25576,640,4
38370,456,4
37162,375,5
8679,704,4
33544,8706,5
18356,452,2
30369,8771,4
12840,47,5
9217,154,4
35418,1927,4
51536,452,5
35123,9460,5
706,4828,4
26482,9,2
37691,910,5
44609,1461,5
40684,7354,5
34402,16,5
20582,4744,4
17781,1886,5
24446,171,5
17224,1858,4
2118,2198,3
22789,2302,3
7975,2433,3
19127,280,4
39163,3072,4
31622,2641,4
53406,289,5
754,825,4
37034,407,4
50799,135,4
23010,562,4
574,924,4
46419,530,4
28184,3664,3
8759,96,5
32455,1532,5
33423,42,5
9156,157,4
25,8589,5
9583,1526,2
48081,4092,5
14744,6800,5
845,436,3
11190,13,4
17277,173,4
12656,6843,3
26329,754,4
35605,8494,4
45621,1282,4
21256,6806,5
18003,179,4
1466,943,5
9340,1941,4
10637,150,3
9180,3809,4
16398,7818,5
51028,1161,3
2664,836,4
30231,1437,3
34310,3085,4
20938,42,5
18381,68,5
6153,665,5
26826,2,4
24222,2374,5
47161,71,5
12907,461,4
31138,3384,5
12664,617,5
13134,9,4
13485,3781,3
12056,1460,4
46579,7164,3
48045,3874,3
43109,2631,5
14986,476,5
2589,9320,4
13474,1689,5
44727,1077,5
51530,9072,5
42461,6130,2
41452,449,4
20390,1108,5
10798,6707,2
33858,87,4
22693,487,4
51452,449,2
18320,135,5
37085,2720,5
48040,1170,4
12637,931,1
18574,754,3
7115,5014,3
49315,24,4
26521,26,5
52271,124,5
18655,112,2
48640,275,3
36090,2744,5
30352,1201,5
9473,14,3
6795,689,3
5187,2269,4
24471,1808,4
28283,3597,3
6435,8150,3
11406,73,5
3786,3255,4
12326,1088,5
38605,28,2
44632,1216,3
13651,350,5
17110,699,4
35057,921,3
11737,240,4
42974,148,4
23321,7016,5
12538,10,5
17069,2029,4
41958,675,3
28209,121,2
13527,250,5
40135,8302,5
49984,184,3
42961,68,4
44002,34,3
44593,20,3
32832,1887,3
52242,6180,5
2443,3481,3
4708,5942,4
16308,1144,3
26600,39,3
36461,496,4
12809,5164,4
20664,172,4
16992,55,5
33168,3477,1
45156,271,5
46127,3125,5
37364,100,4
50013,6730,4
19930,694,2
34593,445,5
47730,885,4
9915,8386,3
44754,493,4
32374,1334,3
51130,161,5
47952,56,5
16207,94,5
53207,471,5
53229,4207,4
47323,32,2
38031,1827,4
2448,2406,3
19136,154,5
36182,300,5
14736,2164,4
43066,3738,5
3021,126,3
51182,5920,3
24194,942,4
1790,208,5
18910,83,4
31185,1573,4
30279,45,4
20922,7055,3
11525,4680,2
16757,7032,4
39548,9,4
12954,386,4
22384,1664,5
29946,4359,1
7182,441,4
39111,121,5
14615,2542,3
39110,124,4
32231,3131,5
27190,6,5
43985,84,5
13271,6604,5
40076,3,2
39741,35,2
5773,346,4
13607,3507,4
4855,187,4
18546,2003,4
21314,9663,3
3619,5226,3
35813,429,4
46899,2330,5
16570,1334,4
17418,7512,4
26294,89,2
45273,42,4
50418,579,5
16380,2637,2
39150,4088,1
23020,1493,5
49604,13,4
31732,2977,5
49467,31,5
30319,157,3
6113,7378,3
32967,2059,5
17005,465,4
20183,14,3
8264,3456,3
34128,1049,4
14852,1154,4
34733,161,5
43939,742,5
47326,7360,4
9352,258,5
19377,91,3
9712,519,3
37085,21,4
33397,222,5
4958,57,2
36113,788,5
2267,1892,1
47345,2733,3
10936,444,5
21879,9903,5
36938,160,3
35372,1565,4
3125,1401,4
20417,32,3
20199,928,5
39398,2488,4
42382,1323,3
27348,5008,5
9288,44,4
20442,2002,3
15758,198,5
11787,86,4
2311,869,4
23279,56,4
25303,3744,4
19103,2557,4
9008,7,4
32921,121,4
3660,577,4
38711,881,5
50069,267,5
41828,1193,4
34628,3384,2
859,8667,3
41427,6,5
46993,356,4
4102,496,5
12646,789,3
47670,8363,2
30531,582,5
35185,5844,4
52807,29,4
8990,1752,4
22770,1729,5
22644,706,4
6835,1879,2
47200,454,5
46863,307,5
2119,3746,4
53092,3534,5
7060,9574,1
35628,447,4
1814,2339,5
52082,240,5
43139,3834,3
6541,1765,4
10054,4460,3
33913,352,5
5272,554,3
21257,1,4
36227,4031,2
23031,128,4
27976,2496,4
14441,418,5
41498,6529,4
39919,2334,5
42084,2796,4
7046,8385,3
43803,36,5
42713,45,5
38692,333,5
19942,761,3
36258,1769,5
3227,6447,2
44846,3663,4
42551,1945,3
19660,2013,5
4399,55,5
35914,896,4
6239,344,3
16630,2763,4
37924,70,4
34682,4995,5
42414,4598,5
23912,485,4
45317,812,5
29829,6004,4
9413,341,2
5661,214,4
34755,606,3
49718,3,2
44546,660,4
47848,56,1
1661,14,3
40063,7594,3
8771,901,5
21634,2181,5
779,6833,4
20026,262,5
10003,267,5
45386,307,4
27433,2041,4
23346,71,2
11475,918,5
46825,691,5
6207,969,4
13245,1627,3
15365,2937,4
36442,255,5
39020,5885,5
18462,3720,3
25289,81,5
41419,30,4
20014,8430,1
42517,1333,5
16091,4,4
34539,587,4
16458,127,5
21818,110,4
9370,3494,3
22807,1185,3
50069,2476,5
39503,2732,4
52857,895,5
2396,48,3
33224,595,5
21379,27,4
18863,147,2
37702,250,3
6372,18,5
53213,49,3
20055,216,3
32153,5042,5
40391,7288,4
20553,6509,3
44610,80,4
37542,569,3
9694,39,5
37377,1302,4
19495,128,4
30652,7132,4
42312,5089,4
2963,58,2
20957,1607,4
44948,1240,5
30828,5452,5
1983,85,4
13762,2617,4
15901,1190,4
50433,24,5
14529,519,4
22323,195,4
37831,4018,3
38120,500,3
31396,5171,5
42843,36,3
22646,2704,4
26109,4058,4
20501,7797,5
45284,7,3
24928,3120,4
14492,1803,3
38094,9811,5
53160,183,5
19841,198,5
7208,751,4
9026,472,5
25663,2632,4
2293,7345,3
38988,1105,5
19251,386,3
33777,72,3
34821,4371,5
38279,119,1
15132,519,4
23240,1083,4
4776,124,4
46731,945,3
49835,2808,2
10520,146,5
29949,50,5
35000,724,2
12765,8924,5
45491,7741,3
42673,917,3
274,935,5
10120,5536,3
27851,279,4
44305,1082,4
2908,436,4
28842,288,5
75,27,5
52526,1,5
46789,525,2
26341,3676,4
23839,5103,4
39929,5313,4
37088,42,5
1694,54,5
40580,125,4
14107,779,5
47624,3715,4
499,6863,4
31870,55,4
41092,3289,3
35451,3620,2
24348,447,4
8712,585,3
10001,76,2
49117,2506,5
43529,970,4
7990,6413,4
34112,641,3
7945,3229,3
19000,8877,5
44810,54,5
27730,47,4
13155,4867,3
30225,1972,4
28175,122,4
3963,431,4
41284,329,5
34776,125,2
23697,826,4
7295,5349,4
19907,39,5
30466,1258,3
38962,3826,3
50615,874,4
46018,4500,3
25638,267,4
40993,533,3
11492,1003,5
3541,5238,4
27917,17,3
11568,117,5
21018,30,4
43554,3628,5
50404,2344,5
34838,2197,3
52045,3303,3
1858,82,3
26196,4682,3
17290,560,4
28191,483,4
45256,3521,5
23532,2557,5
45409,8645,5
43803,53,1
41617,2024,5
14092,4718,5
13095,181,4
18803,41,5
20244,16,2
32962,3015,4
19621,1788,5
37337,93,4
40116,18,5
25152,199,4
2745,403,3
21838,454,4
43464,183,5
24702,8260,5
29991,2523,4
46542,32,5
35900,582,5
6050,344,5
47186,1536,4
40897,172,3
15716,2595,3
24422,1771,5
18689,1402,5
52837,43,5
9276,5,5
48252,2494,2
3466,4836,3
1748,106,5
53407,116,4
1084,1034,4
16117,1351,4
16430,33,5
39476,159,4
34361,945,4
43434,1202,3
21418,312,5
32874,44,3
34005,129,3
3282,8007,2
996,1319,3
15019,3312,3
37926,1105,4
32030,607,3
20022,474,5
3787,804,2
6159,234,2
3838,767,3
